timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
13:37:25,8.4,1136.9,1189.6,2,1959,107,117.7,953.2,734.8
13:37:36,18.6,1054.9,1092.3,2.1,1957,106,122.4,762.6,734.8
13:37:45,27.7,1154.6,1156.8,1.9,1957,106,125.8,679.2,735.8
13:37:54,36.7,1175,1180,2.4,1954,105,99.7,698.6,735.8
13:38:03,45.8,985.7,1000.6,2,1954,105,126.5,762.9,735.8
13:38:12,54.9,1154,1155.1,2,1954,105,126.2,762.9,735.8
13:38:21,63.9,1029.9,1031.4,2.3,1951,102,125.9,731.2,735.8
13:38:30,73,1191,1193.9,2.1,1950,100,124.5,804.5,775.7
13:38:39,82.1,1054,1056.6,2.4,1950,100,121.8,803.9,744.1
