0.000000,105.719,0
0.016667,105.723,0.100859
0.033333,105.729,0.101966
0.050000,105.779,0.517161
0.066667,105.793,0.216536
0.083333,105.791,0.00597005
0.100000,105.841,0.377754
0.116667,105.88,0.329889
0.133333,105.916,0.315729
0.150000,105.955,0.224004
0.183333,106.001,0.252793
0.200000,106.017,0.342624
0.216667,106.086,0.393288
0.233333,106.004,0.791387
0.266667,106.016,0.652591
0.300000,106.02,0.526315
0.333333,106.009,0.545951
0.350000,106.044,0.420599
0.366667,106.043,0.00114583
0.383333,106.053,0.175293
0.416667,106.017,0.627174
0.433333,105.944,0.764368
0.466667,105.923,0.465319
0.500000,105.828,0.623294
0.533333,105.81,0.136406
0.550000,105.773,0.243633
0.566667,105.773,0
0.583333,105.537,0.749316
0.600000,105.495,0.0951497
0.616667,105.435,0.188001
0.633333,105.175,0.626966
0.666667,105.119,0.248887
0.700000,104.923,0.538848
0.733333,104.86,0.178333
0.766667,104.78,0.342786
0.783333,104.688,0.212656
0.800000,104.632,0.179316
0.816667,104.606,0.135443
0.833333,104.531,0.363066
0.866667,104.36,0.592878
0.900000,104.289,0.287604
0.933333,104.244,0.299674
0.966667,104.176,0.303978
0.983333,104.178,0.00287109
1.000000,104.178,0.0003125
1.016667,104.015,0.549499
1.033333,104.006,0.0920312
1.050000,104,0.0711589
1.066667,103.984,0.200801
1.083333,103.955,0.248861
1.100000,103.951,0.0462956
1.116667,103.915,0.181257
1.150000,103.921,0.414629
1.183333,103.931,0.295221
1.200000,103.931,0
1.216667,103.931,0
1.233333,103.908,0.641979
1.250000,103.9,0.0883073
1.266667,103.896,0.0772266
1.283333,103.91,0.144043
1.300000,103.91,0
1.316667,103.917,0.196322
1.333333,103.91,0.0987826
1.350000,103.879,0.567936
1.383333,103.887,0.0613737
1.400000,103.88,0.156693
1.433333,103.87,0.334681
1.466667,103.892,0.215436
1.483333,103.892,0
1.500000,103.907,0.333249
1.516667,103.893,0.111947
1.533333,103.897,0.0627083
1.550000,103.898,0.0376107
1.566667,103.898,0
1.583333,103.903,0.176328
1.600000,103.91,0.415618
1.633333,103.929,0.330293
1.666667,103.94,0.213151
1.700000,103.932,0.244857
1.716667,103.933,0.00093099
1.733333,103.966,0.213704
1.750000,103.967,0.00164062
1.766667,103.97,0.0889648
1.783333,103.96,0.323646
1.800000,103.958,0.00136068
1.816667,103.974,0.209993
1.850000,104.04,0.474036
1.883333,104.056,0.135736
1.916667,104.09,0.367103
1.950000,104.087,0.140384
1.966667,104.087,0.00159505
1.983333,104.087,0
2.000000,104.073,0.292044
2.016667,104.062,0.0829362
2.033333,104.065,0.119642
2.050000,104.053,0.0730078
2.066667,104.062,0.367754
2.100000,104.064,0.138971
2.133333,104.058,0.378184
2.166667,104.06,0.0804492
2.183333,104.076,0.0801758
2.200000,104.058,0.279421
2.216667,104.058,0
2.233333,104.058,0
2.250000,104.074,0.364551
2.266667,104.078,0.0747005
2.283333,104.032,0.291322
2.300000,104.046,0.123574
2.316667,104.043,0.273548
2.350000,103.491,0.735033
2.383333,103.519,0.633288
2.400000,103.517,0.00330078
2.416667,103.511,0.0841602
2.433333,103.46,0.473743
2.450000,103.459,0.00227214
2.466667,103.458,0.0572591
2.483333,103.458,0
2.500000,103.438,0.228444
2.516667,103.413,0.344186
2.533333,103.404,0.222533
2.566667,103.352,0.530026
2.600000,103.347,0.0635612
2.633333,103.235,0.713027
2.666667,103.197,0.29569
2.683333,103.193,0.00535156
2.700000,103.193,0
2.716667,103.136,0.339785
2.733333,103.11,0.291178
2.750000,103.096,0.129023
2.766667,103.054,0.323822
2.800000,103.036,0.295911
2.833333,102.986,0.397845
2.866667,102.943,0.305234
2.883333,102.941,0.00397135
2.900000,102.903,0.467904
2.916667,102.902,0.00440104
2.933333,102.846,0.360488
2.950000,102.847,0.00109375
2.966667,102.841,0.29694
2.983333,102.82,0.382279
3.000000,102.759,0.293776
3.033333,102.742,0.34696
3.066667,102.745,0.120553
3.100000,102.641,0.48873
3.133333,102.572,0.708613
3.150000,102.571,0.00474609
3.166667,102.553,0.372279
3.183333,102.551,0.00347005
3.200000,102.555,0.0683529
3.216667,102.555,0
3.233333,102.496,0.640156
3.250000,102.501,0.0328906
3.266667,102.51,0.130247
3.283333,102.513,0.175788
3.300000,102.527,0.207793
3.316667,102.555,0.467832
3.350000,102.562,0.501914
3.383333,102.586,0.137083
3.416667,102.618,0.399395
3.433333,102.642,0.237422
3.450000,102.659,0.329134
3.466667,102.664,0.0944206
3.483333,102.664,0.000416667
3.500000,102.73,0.514349
3.516667,102.727,0.081556
3.533333,102.757,0.247376
3.550000,102.807,0.34304
3.583333,102.838,0.619414
3.616667,102.876,0.355729
3.633333,102.876,0
3.650000,102.884,0.11194
3.666667,102.874,0.283965
3.683333,102.876,0.215312
3.700000,102.928,0.358639
3.733333,102.967,0.636296
3.750000,102.97,0.0863411
3.783333,102.987,0.391641
3.816667,103.001,0.158333
3.833333,103.021,0.19724
3.850000,103.037,0.0948177
3.866667,103.05,0.289082
3.883333,103.074,0.273561
3.900000,103.102,0.255658
3.933333,103.129,0.570566
3.950000,103.154,0.111139
3.983333,103.177,0.269069
4.016667,103.228,0.488092
4.033333,103.23,0.00282552
4.050000,103.238,0.0905534
4.066667,103.252,0.42196
4.083333,103.251,0.00216797
4.100000,103.296,0.241387
4.116667,103.29,0.10806
4.133333,103.355,0.302129
4.166667,103.353,0.384147
4.200000,103.386,0.240566
4.216667,103.387,0.00154297
4.233333,103.445,0.411823
4.250000,103.446,0.00802734
4.266667,103.446,0
4.283333,103.471,0.244948
4.300000,103.489,0.387643
4.333333,103.512,0.206771
4.350000,103.527,0.0873828
4.383333,103.584,0.575749
4.416667,103.604,0.22222
4.450000,103.603,0.29709
4.466667,103.603,0
4.483333,103.62,0.622135
4.500000,103.625,0.0588411
4.516667,103.624,0.0962826
4.533333,103.619,0.148034
4.550000,103.634,0.161725
4.583333,103.648,0.380716
4.616667,103.634,0.301699
4.650000,103.651,0.368704
4.683333,103.666,0.178568
4.700000,103.67,0.00526042
4.716667,103.67,0
4.733333,103.727,0.403776
4.750000,103.723,0.200814
4.766667,103.739,0.0627799
4.783333,103.739,0
4.800000,103.837,0.272884
4.816667,103.956,0.537982
4.850000,104.062,0.29485
4.883333,104.201,0.389421
4.916667,104.324,0.382871
4.933333,104.324,3.90625e-05
4.950000,104.412,0.33362
4.966667,104.43,0.184427
4.983333,104.49,0.352923
5.000000,104.49,0.00474609
5.016667,104.531,0.261289
5.033333,104.618,0.314447
5.050000,104.629,0.201061
5.066667,104.598,0.309245
5.100000,104.65,0.294544
5.133333,104.543,0.482025
5.166667,104.569,0.31651
5.183333,104.575,0.00885417
5.200000,104.594,0.398008
5.216667,104.593,0.00169922
5.233333,104.593,0
5.250000,104.669,0.717656
5.266667,104.773,0.348555
5.283333,104.842,0.189883
5.316667,104.992,0.864264
5.350000,105.091,0.376693
5.383333,105.154,0.786341
5.400000,105.154,0.00294271
5.416667,105.162,0.147786
5.433333,105.182,0.719583
5.450000,105.184,0.00357422
5.466667,105.177,0.821934
5.483333,105.185,0.111758
5.516667,105.185,0
5.550000,105.099,0.502982
5.583333,105.032,0.221204
5.600000,105.032,0.00317057
5.616667,104.889,1.00725
5.633333,104.888,0.00227214
5.650000,104.817,0.731224
5.666667,104.821,0.188841
5.683333,104.858,0.312096
5.716667,104.849,0.303548
5.750000,104.809,0.451569
5.783333,104.809,0.0034375
5.800000,104.538,0.61403
5.816667,104.532,0.00858073
5.833333,104.478,0.124421
5.850000,104.477,0.00213542
5.883333,104.467,0.0219792
5.900000,104.679,0.785736
5.933333,104.753,0.331771
5.950000,104.815,0.331628
5.983333,104.814,0.201009
6.000000,104.814,0.000410156
6.016667,104.847,0.25554
6.033333,104.884,0.169922
6.050000,104.883,0.180046
6.066667,104.979,0.994062
6.083333,104.981,0.00188802
6.100000,105.034,0.602305
6.116667,105.051,0.280397
6.150000,105.076,0.576204
6.183333,105.092,0.358164
6.216667,105.114,0.234896
6.233333,105.09,0.344577
6.250000,105.098,0.423672
6.266667,105.096,0.0020638
6.283333,105.097,0.236309
6.300000,105.091,0.387305
6.316667,105.07,0.43168
6.333333,105.114,0.203542
6.366667,105.134,0.285938
6.400000,105.188,0.497884
6.433333,105.302,0.965742
6.450000,105.304,0.00217448
6.466667,105.323,0.0555859
6.483333,105.376,0.545111
6.500000,105.378,0.00231771
6.516667,105.406,0.854427
6.533333,105.416,0.258633
6.566667,105.469,0.665762
6.600000,105.438,0.430801
6.633333,105.435,0.222708
6.650000,105.433,0.00270182
6.666667,105.407,0.850332
6.683333,105.431,0.197376
6.700000,105.437,0.241758
6.716667,105.415,0.269121
6.733333,105.399,0.395397
6.750000,105.392,0.25196
6.766667,105.349,0.550671
6.800000,105.311,0.279863
6.833333,105.189,0.75597
6.866667,105.146,0.201549
6.883333,105.144,0.00273437
6.900000,104.996,0.446113
6.916667,104.927,0.177493
6.933333,104.923,0.00519531
6.950000,104.603,0.903548
6.966667,104.567,0.143724
7.000000,104.495,0.20209
7.033333,104.288,0.553034
7.066667,104.24,0.160573
7.083333,104.103,0.305124
7.100000,103.992,0.391022
7.116667,103.974,0.0901172
7.133333,103.949,0.160215
7.150000,103.942,0.105482
7.166667,103.942,0
7.183333,103.819,0.334902
7.200000,103.765,0.288392
7.233333,103.663,0.394349
7.250000,103.659,0.0741276
7.283333,103.508,0.58543
7.300000,103.508,0.00210286
7.316667,103.41,0.26778
7.333333,103.406,0.0861784
7.350000,103.381,0.119746
7.366667,103.38,0.00196615
7.383333,103.375,0.0967057
7.400000,103.361,0.313815
7.416667,103.346,0.339128
7.450000,103.336,0.238568
7.483333,103.322,0.158717
7.500000,103.321,0.0930729
7.533333,103.334,0.792565
7.550000,103.333,0.00591797
7.566667,103.337,0.0842187
7.583333,103.335,0.305534
7.600000,103.333,0.00403646
7.616667,103.336,0.0963411
7.633333,103.317,0.165801
7.650000,103.302,0.129453
7.666667,103.309,0.326875
7.700000,103.309,0.0883984
7.733333,103.316,0.429173
7.766667,103.314,0.180638
7.783333,103.315,0.00203125
7.800000,103.315,0
7.816667,103.318,0.323418
7.833333,103.318,0.00278646
7.850000,103.319,0.137982
7.866667,103.319,0
7.883333,103.303,0.368789
7.900000,103.311,0.106673
7.916667,103.325,0.263529
7.950000,103.345,0.240397
7.983333,103.373,0.18334
8.000000,103.374,0.00356771
8.016667,103.374,0.341719
8.033333,103.374,0.00445312
8.050000,103.381,0.0498372
8.066667,103.381,0
8.083333,103.388,0.215951
8.100000,103.38,0.234818
8.116667,103.379,0.00114583
8.133333,103.395,0.172187
8.150000,103.421,0.363047
8.183333,103.443,0.202077
8.216667,103.477,0.407695
8.233333,103.476,0.000208333
8.250000,103.476,0
8.266667,103.487,0.0888932
8.283333,103.503,0.123333
8.300000,103.5,0.116882
8.316667,103.487,0.109069
8.333333,103.486,0.00129557
8.350000,103.472,0.280443
8.383333,103.463,0.371055
8.416667,103.455,0.117461
8.433333,103.469,0.0653516
8.450000,103.458,0.26179
8.466667,103.459,0.00113281
8.483333,103.474,0.239479
8.500000,103.474,0.0505143
8.516667,103.458,0.218027
8.550000,103.497,0.410599
8.583333,103.523,0.371536
8.616667,103.515,0.368079
8.633333,103.515,0.00434896
8.650000,103.515,0
8.666667,103.498,0.413281
8.683333,103.516,0.137148
8.700000,103.515,0.00145833
8.716667,103.454,0.565645
8.750000,103.445,0.302389
8.783333,103.398,0.205553
