timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_mem_mb
12:41:13,9.5,129.9,86.1,0,1443,22,0,0
12:41:19,15.2,129.9,86.1,0,1440,21,0,0
12:41:24,20.2,129.9,86.1,0,1440,21,0,0
