timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
12:43:30,9.3,137.8,90.1,0,1443,22,0,0,0
12:43:36,15,137.8,90,0,1440,21,0,0,0
12:43:41,20,137.8,90,0,1440,21,0,0,0
12:43:46,25,137.8,90,0,1440,21,0,0,0
12:43:51,30,137.8,90,0,1440,21,0,0,0
12:43:56,35.1,5.2,89.5,0,1402,13,0,0,0
12:44:01,40.1,5.2,89.5,0,1402,13,0,0,0
12:44:06,45.1,5.2,89.5,0,1402,13,0,0,0
12:44:11,50.1,5.5,89.5,0,1402,13,0,0,0
12:44:16,55.1,5.5,89.5,0,1402,13,0,0,0
12:44:21,60.1,5.5,89.4,0,1402,10,0,0,0
12:44:26,65.1,3,87.4,0,1398,10,0,0,0
