timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
02:59:58,9.2,29.2,89.3,0.1,1249,20,0,0,0
03:00:05,16.6,29.3,81,0,1249,20,0,0,0
03:00:12,23.7,29.4,81,0,1249,20,0,0,0
03:00:19,30.7,1.3,81,0,1250,20,0,0,0
03:00:26,37.7,4.5,79.5,0,1205,11,0,0,0
03:00:33,44.8,4.5,79.5,0,1205,11,0,0,0
03:00:40,51.8,4.5,79.5,0,1205,11,0,0,0
03:00:47,58.8,4.5,79.5,0,1205,11,0,0,0
03:00:54,65.9,1.8,77.6,0,1202,8,0,0,0
