timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
12:44:41,9.2,141.6,91.9,0,1450,23,0,0,0
12:44:46,14.7,141.6,91.8,0,1447,22,0,0,0
12:44:51,19.7,141.6,91.8,0,1447,22,0,0,0
12:44:56,24.7,141.6,91.8,0,1447,22,0,0,0
12:45:01,29.7,141.6,91.8,0,1447,22,0,0,0
12:45:06,34.7,5.4,89.4,0,1402,13,0,0,0
12:45:11,39.7,5.4,89.4,0,1402,13,0,0,0
12:45:16,44.8,5.5,89.4,0,1402,13,0,0,0
12:45:21,49.8,5.5,89.4,0,1402,13,0,0,0
12:45:26,54.8,5.5,89.4,0,1402,13,0,0,0
12:45:31,59.8,5.5,89.4,0,1402,13,0,0,0
12:45:36,64.8,2.9,88.6,0,1398,10,0,0,0
