timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
12:45:51,9.2,181,132.9,0.1,2089,77,0,3.8,2.2
12:46:00,18.7,180.9,132.7,0,2046,73,0,3.8,2.2
12:46:10,27.7,180.9,132.7,0,2046,73,0,3.8,2.2
12:46:19,36.7,5.7,132.1,0,2003,64,0,3.8,2.2
12:46:28,45.8,5.7,132.1,0,2003,64,0,3.8,2.2
12:46:37,54.8,5.7,132.1,0,2003,64,0,3.8,2.2
12:46:46,63.8,2.9,132,0,1999,61,0,3.8,2.2
