timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
12:55:17,9.2,332.5,313.3,0.2,3052,108,26.5,177.3,246.3
12:55:26,18.7,428.9,417.4,0.2,3050,107,26.3,231.6,196.1
12:55:35,27.8,432.9,430.3,0.2,3050,107,26.8,231.6,200.1
12:55:44,36.8,382.4,375.2,0.2,3046,106,25.2,231.6,196.1
12:55:53,45.8,382.6,373.6,0.2,3046,106,26.6,231.6,204.1
12:56:02,54.9,437.2,426.6,0.2,3046,106,26.4,231.7,204.1
12:56:11,63.9,436.3,431,0.2,3043,103,25.7,231.7,200.1
12:56:20,73,386.2,374.8,0.2,3043,102,26.2,231.7,204.1
12:56:29,82,389.3,374.5,0.2,3043,102,25.6,231.7,204.1
12:56:38,91.1,463,447.9,0.2,3043,102,25.7,231.1,204.1
12:56:47,100.1,444.2,428.2,0.2,3043,102,25.7,231.6,204.1
12:56:57,109.2,393.6,377.9,0.2,3076,102,26,231.7,208.1
12:57:06,118.2,392.8,374.9,0.2,3043,102,26.2,272.4,208.1
12:57:15,127.3,440.3,420.1,0.2,3041,101,25.8,231.1,208.1
12:57:24,136.3,443.1,427.7,0.2,3037,99,25.4,231.7,208.1
12:57:33,145.4,397.4,378.6,0.1,3070,99,25.4,231.1,208.1
12:57:42,154.4,387.3,371.6,0.2,3037,99,25.3,272.4,208.1
12:57:51,163.5,434,421.2,0.2,3037,99,25.7,232.2,208.1
12:58:00,172.5,409.2,427.6,0.2,3037,99,25.6,231.7,208.1
12:58:09,181.6,387.7,406.5,0.2,3070,97,25.1,231.7,208.1
