timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
13:08:05,9.2,319.6,309.5,0.4,3052,108,49,176.8,183
13:08:14,18.7,420.2,414.7,0.4,3050,107,48.7,230.3,183
13:08:24,27.8,421.4,420.4,0.3,3050,107,48.2,231.6,184.1
13:08:33,36.8,370.9,365.4,0.3,3046,106,49.1,231.1,184.1
13:08:42,45.9,370,371.7,0.4,3046,106,49.2,231.1,184.1
13:08:51,54.9,420.5,422.9,0.3,3046,106,48.5,231.6,184.1
13:09:00,64,419.8,426.5,0.4,3043,103,48.3,231.1,184.1
13:09:09,73.1,369.2,371,0.3,3043,102,49.4,231.6,188.1
13:09:18,82.1,372.5,371.1,0.4,3043,102,51.7,231.6,188.1
13:09:27,91.2,422.8,420.9,0.3,3043,102,48.6,231.1,188.1
13:09:36,100.2,422.4,424.8,0.3,3043,102,48.5,230.6,188.1
13:09:45,109.3,371.9,369.4,0.3,3043,102,48.7,231.1,188.1
13:09:54,118.3,371.9,369.9,0.3,3043,102,49.2,231.1,188.1
13:10:03,127.4,422.4,420.7,0.4,3041,101,48.8,231.1,188.1
13:10:12,136.5,422.3,425.2,0.3,3039,99,48.6,231.6,188.1
13:10:21,145.5,371.8,375.8,0.3,3070,99,48.7,231.1,188.1
13:10:30,154.6,363.6,369.9,0.3,3037,99,48.6,272.3,188.1
13:10:39,163.6,384,417.7,0.3,3037,99,48.5,231.1,188.1
13:10:48,172.7,404.5,440.2,0.3,3037,99,48.2,230.6,188.1
13:10:57,181.8,399.6,438.9,0.4,3037,97,48.8,230.6,188.1
