0.000000,103.972,0
0.016683,103.989,0.151309
0.033367,103.989,0
0.050050,104.045,0.525273
0.066733,104.045,0.00438802
0.083417,104.056,0.145885
0.100100,104.057,0.00404948
0.116783,104.154,0.452148
0.133467,104.143,0.0131185
0.150150,104.135,0.228887
0.166833,104.134,0.00165365
0.200200,104.153,0.329375
0.233567,104.146,0.384935
0.250250,104.146,0.000416667
0.266933,104.14,0.276113
0.283617,104.167,0.0886263
0.300300,104.165,0.00277344
0.316983,104.141,0.428411
0.333667,104.139,0.00296224
0.350350,104.154,0.1911
0.383717,104.177,0.228014
0.417083,104.164,0.224095
0.450450,104.195,0.516543
0.467133,104.195,2.60417e-05
0.483817,104.239,0.35125
0.500500,104.242,0.00753906
0.517183,104.28,0.14293
0.533867,104.288,0.119616
0.550550,104.288,0
0.567233,104.412,0.557168
0.583917,104.495,0.214915
0.600600,104.496,0.00142578
0.633967,104.649,0.454258
0.667333,104.722,0.300312
0.700700,104.852,0.475339
0.717383,104.852,0.00510417
0.734067,104.906,0.240579
0.750750,104.905,0.000911458
0.767433,105.034,0.722259
0.784117,105.027,0.165605
0.800800,105.028,0.000761719
0.817483,105.038,0.381549
0.850850,105.013,0.373333
0.884217,105.017,0.351719
0.917583,105.052,0.414844
0.934267,105.052,0
0.950950,105.125,0.255553
0.967633,105.125,0.000416667
0.984317,105.227,0.598262
1.001000,105.229,0.00458333
1.017683,105.229,0
1.034367,105.349,0.314779
1.051050,105.467,0.686901
1.084417,105.567,0.378197
1.117783,105.687,0.700319
1.134467,105.686,0.00173828
1.151150,105.719,0.335306
1.167833,105.719,0
1.184517,105.772,0.775404
1.201200,105.773,0.000657552
1.217883,105.773,0
1.234567,105.737,0.607402
1.251250,105.615,0.523275
1.284617,105.528,0.411289
1.317983,105.45,0.487129
1.334667,105.449,0.00120443
1.368033,105.394,0.349785
1.384717,105.334,0.447207
1.401400,105.334,0.000729167
1.418083,105.334,0
1.434767,105.344,0.447917
1.451450,105.344,0.00704427
1.468133,105.362,0.317969
1.484817,105.362,0
1.501500,105.352,0.622285
1.518183,105.364,0.166868
1.551550,105.406,0.636621
1.584917,105.436,0.243711
1.601600,105.438,0.00252604
1.618283,105.489,0.478841
1.634967,105.49,0.00125651
1.651650,105.516,0.21918
1.668333,105.517,0.0028125
1.685017,105.517,0
1.701700,105.519,0.51957
1.735067,105.561,0.340749
1.768433,105.553,0.535579
1.785117,105.586,0.197044
1.818483,105.629,0.448379
1.835167,105.63,0.00123047
1.851850,105.627,0.53446
1.868533,105.63,0.00374349
1.885217,105.686,0.317376
1.901900,105.687,0.00203125
1.918583,105.71,0.507591
1.951950,105.703,0.325072
1.985317,105.723,0.566908
2.018683,105.736,0.355807
2.035367,105.736,0.00342448
2.068733,105.766,0.564948
2.085417,105.763,0.00565755
2.102100,105.802,0.263926
2.118783,105.875,0.625885
2.135467,105.877,0.0014388
2.152150,105.937,0.293034
2.168833,105.939,0.00549479
2.185517,106.013,0.743685
2.218883,105.948,0.488047
2.252250,105.96,0.500404
2.285617,105.967,0.402044
2.302300,105.969,0.00214844
2.318983,105.967,0.592578
2.335667,105.968,0.00193359
2.352350,105.993,0.554368
2.369033,105.99,0.00516276
2.385717,105.99,0
2.402400,105.968,0.499655
2.419083,105.909,0.73332
2.452450,105.884,0.368014
2.485817,105.763,0.713411
2.502500,105.763,0.000670573
2.519183,105.716,0.258242
2.535867,105.716,0.000240885
2.552550,105.482,0.851777
2.569233,105.48,0.00359375
