timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_mem_mb
03:54:04,9.4,333.2,303.1,0.4,3083,112,27.5,176.8
03:54:12,18.2,429.2,407.3,0.5,3082,112,26.1,230
03:54:20,26.3,429.6,419.9,0.3,3083,112,24.3,231.6
03:54:29,34.3,419,409.7,0.3,3081,111,28,
