timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
17:45:28,9.3,639.5,602.8,0.2,3050,108,60.6,507.8,486.4
17:45:38,18.8,653.6,617,0.2,3048,107,60.4,507.8,486.4
17:45:47,27.8,654,617.3,0.2,3048,107,61.3,507.8,848.8
17:45:56,36.9,1038.7,998,0.3,3045,106,58,693.2,657.5
17:46:05,46,845.5,804.3,0.2,3045,106,57.1,693.2,657.5
17:46:14,55,845.7,804.5,0.2,3045,106,59.6,693.2,657.5
17:46:23,64.1,1154.3,1114.2,0.2,3042,103,57.9,693.2,657.5
17:46:32,73.1,851.7,810.7,0.1,3042,102,58.4,693.2,657.5
17:46:41,82.2,850.9,810.7,0.1,3042,102,59.7,693.2,657.5
17:46:50,91.3,814.4,810.7,0.2,3042,102,62.5,693.2,657.5
17:46:59,100.3,797,809.2,0.2,3042,102,59,693.2,657.5
17:47:09,109.4,797,809.2,0.2,3042,102,57.6,693.2,657.5
17:47:18,118.4,797.3,809.5,0.2,3042,102,57.1,693.2,669.5
17:47:27,127.5,991.4,1004.4,0.2,3040,101,65.2,693.2,669.5
17:47:36,136.5,796.9,809.2,0.2,3036,99,65,693.2,669.5
17:47:45,145.6,797.3,809.5,0.2,3036,99,65,693.2,669.5
17:47:54,154.6,1106.2,1119.2,0.2,3036,99,57.7,692.6,657.5
