timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
14:50:09,9.2,333.3,310.1,0.2,3053,108,32.1,177.3,143
14:50:19,18.8,421.4,420.7,0.2,3050,107,26.6,231.1,180.1
14:50:28,27.8,421.4,427.1,0.2,3050,107,26.6,232.7,180.1
14:50:37,36.9,370.9,372.4,0.2,3044,106,21.5,231.6,176.1
14:50:46,45.9,370.9,370.7,0.2,3044,106,25.7,231.6,176.1
14:50:55,55,420.7,421.5,0.2,3044,106,27.7,230.6,176.1
14:51:04,64,419.8,425.6,0.2,3041,103,26.2,231.7,180.1
14:51:13,73.1,369.2,370,0.2,3041,102,22.3,231.1,176.1
14:51:22,82.2,368.6,370.6,0.2,3041,102,26.6,231.1,180.1
14:51:31,91.2,422.8,423.2,0.2,3041,102,26.5,235.1,184.1
