timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
14:43:14,9.2,372.8,355,0.2,3051,108,32.9,177.3,147
14:43:23,18.7,429.2,413.5,0.2,3048,107,25.2,177.3,131
14:43:33,27.8,336.5,311.5,0.2,3048,107,22.7,230.5,160.1
14:43:42,36.8,352.1,363.7,0.2,3050,107,26.8,230.5,160.1
14:43:51,45.8,403,424,0.2,3050,107,26.3,231.6,156.1
14:44:00,54.9,401.9,431.9,0.2,3045,106,26.3,235.1,160.1
14:44:09,64,351.5,375.3,0.2,3042,103,20.5,235.1,160.1
14:44:18,73,342.4,374.3,0.2,3042,103,27.9,235.1,160.1
