timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
13:34:14,8.2,59.5,49.3,0,587,13,0,0,0
13:34:20,13.6,59.7,49.6,0,587,13,0,0,0
13:34:25,18.6,59.7,49.6,0,587,13,0,0,0
13:34:30,23.6,59.7,49.6,0,587,13,0,0,0
13:34:35,28.7,59.7,49.6,0,587,13,0,0,0
13:34:40,33.7,59.7,49.6,0,588,13,0,0,0
13:34:45,38.7,59.7,49.6,0,588,13,0,0,0
13:34:50,43.7,59.7,49.6,0,588,13,0,0,0
13:34:55,48.7,59.7,49.6,0,588,13,0,0,0
13:35:00,53.7,59.7,49.6,0,588,13,0,0,0
13:35:05,58.7,59.7,49.6,0,588,13,0,0,0
13:35:10,63.7,59.7,49.5,0,586,10,0,0,0
13:35:15,68.8,59.6,49.4,0,582,7,0,0,0
13:35:20,73.8,59.6,49.4,0,582,7,0,0,0
13:35:25,78.8,59.6,49.4,0,582,7,0,0,0
13:35:30,83.8,59.6,49.4,0,582,7,0,0,0
13:35:35,88.8,59.6,49.4,0,582,7,0,0,0
