timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
13:04:53,9.4,667.2,633,0.5,3051,108,118.4,522.4,654.4
13:05:03,19.5,1037.6,998.5,0.6,3049,107,117.3,691.9,654.4
13:05:12,28.6,1153.9,1115.5,0.5,3049,107,115,691.9,668.4
13:05:21,37.6,973.2,934.5,0.4,3078,106,113.4,693.2,657.5
13:05:31,46.7,845.3,806,0.6,3045,106,112,870.5,657.5
13:05:40,55.8,1040.2,1001.5,0.5,3045,106,119,693.2,657.5
13:05:49,64.8,1040.7,1003.3,0.5,3042,103,121,693.2,657.5
13:05:58,73.9,1123.1,1085.5,0.6,3042,102,119.1,693.2,657.5
13:06:07,83,851.5,812.5,0.5,3042,102,117.2,693.7,657.5
13:06:16,92,851.1,812.7,0.5,3042,102,118.6,693.7,657.5
13:06:25,101.1,1046,1007.7,0.5,3042,102,115.8,693.2,657.5
13:06:34,110.2,1159.9,1121.9,0.4,3042,102,115.3,693.2,657.5
13:06:43,119.2,820.4,812.4,0.5,3042,102,115.2,693.2,657.5
13:06:52,128.3,812.4,812.5,0.5,3040,101,116,693.2,657.5
13:07:01,137.4,1004.6,1005.5,0.5,3036,99,117.1,693.8,657.5
13:07:10,146.4,1120.9,1121.6,0.5,3036,99,113.7,693.2,657.5
13:07:19,155.5,812.2,812.1,0.4,3036,99,0,693.2,657.5
13:07:28,164.5,26.9,812.4,0,3036,99,0,693.2,657.5
13:07:37,173.5,27.1,812.4,0,3036,99,0,693.2,657.5
13:07:46,182.6,10.2,812.3,0,3036,97,0,693.2,657.5
