timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
12:58:31,9.1,414.5,385,0.2,3053,108,38.6,255.9,385.3
12:58:40,18.7,579.6,564.5,0.2,3050,107,38.6,336.3,300.9
12:58:49,27.7,579.9,565.4,0.2,3050,107,38.3,336.3,306.9
12:58:58,36.8,495.5,473.3,0.2,3046,106,37.3,335.8,306.9
12:59:07,45.8,501.6,474.4,0.2,3046,106,37,335.8,306.9
12:59:16,54.9,592.7,564.5,0.2,3046,106,37.4,335.8,306.9
12:59:25,63.9,591.9,571.5,0.2,3043,103,37.7,336.4,306.9
12:59:35,73,500.8,474,0.2,3043,102,36.9,336.4,306.9
12:59:44,82,499.9,471.8,0.2,3043,102,37.8,336.4,306.9
12:59:53,91.1,591,564.8,0.2,3043,102,37.6,335.8,306.9
13:00:02,100.1,613.3,617.9,0.3,3028,103,23.6,431.6,378.9
13:00:11,109.2,580.6,615.2,0.1,3062,103,22.9,480.9,426.9
13:00:20,118.2,612.2,605.1,0.1,3029,103,23,546.3,516.6
13:00:29,127.3,697.5,696.5,0.1,2987,94,23,468.9,420.9
13:00:38,136.3,708.3,702,0.2,2984,92,23,468.3,432.9
13:00:47,145.4,665.1,661.6,0.1,3016,92,23.1,479.8,426.9
13:00:56,154.5,578.3,604.9,0.1,2983,92,23.5,546.3,516.6
13:01:05,163.5,656.8,690.1,0.1,2983,92,22.8,468.3,426.9
13:01:14,172.6,662.1,703.3,0.1,2984,92,23.3,468.4,426.9
13:01:23,181.6,628.8,660.5,0.1,3016,90,23.2,491.9,444.9
