timestamp,elapsed_s,ws_mb,private_mb,cpu_pct,handles,threads,gpu_pct,gpu_ded_mb,gpu_shared_mb
18:40:47,9.3,673.6,638,0.6,3053,108,116.8,522.4,836.8
18:40:57,19.3,1044.3,1005.9,0.6,3051,107,147.8,694.8,669.5
18:41:06,28.3,1174.4,1136.9,0.5,3051,107,139.8,707.2,671.5
18:41:15,37.4,865.2,825.3,0.4,3047,106,130.8,707.2,683.5
18:41:24,46.5,865,825.4,0.5,3047,106,153.9,707.2,683.5
18:41:33,55.5,1059.6,1020.8,0.4,3047,106,138.1,707.2,671.5
